Model_Scenario,Category,Demand_GrowthRate,Demand_Growth,Renewables_GrowthRate,Renewables_Growth,TFC_GrowthRate,TFC_Growth,shares_2024_2050
REMIND-MAgPIE 2.1-4.3_DeepElec_SSP2_def_Budg900,C1,3.366690104855863,36336.35893200001,5.816893551628444,45911.205936,2.907758181313591,29182.039931999996,1.2635059561668904
REMIND-Transport 2.1_Transport_Budg1100_Conv,C3,4.307485404609412,49644.544077333354,6.623488872517935,55929.401772,3.5715913283933753,36759.740544,1.1265971480144215
REMIND-Transport 2.1_Transport_Budg1100_Conv-LowD,C3,4.197441171906147,48172.359261333346,6.612212629594771,55043.608691999994,3.5132678958480934,36308.115527999995,1.1426388397003842
REMIND-Transport 2.1_Transport_Budg1100_ConvSyn,C3,4.898091033946073,70526.77664400001,7.3707770992026855,73229.01896400002,3.532851124655134,36422.90804400001,1.0383151258087433
REMIND-Transport 2.1_Transport_Budg1100_ElecPush,C3,4.265864610984105,50105.28236266666,6.732967312201565,57137.75398800001,3.6245622875438643,38567.062895999996,1.1403538967095659
REMIND-Transport 2.1_Transport_Budg1100_ElecPush-LowD,C3,4.1399795182224475,48021.81765733333,6.6669888502779,55544.154288,3.5610459097015656,37776.516324,1.156644146299155
REMIND-Transport 2.1_Transport_Budg1100_H2Push,C3,4.566006949427059,55352.812257333324,6.865853046156456,60200.53788,3.4677392382581607,35500.778724,1.08757866899571
WITCH 5.0_CO_2Deg2020,C3,2.621534932333347,21049.535896507496,5.2107762899330945,31922.97633779272,2.621534932333347,21049.535896507496,1.5165643791267307
WITCH 5.0_CO_2Deg2030,C3,1.8100588719591748,16052.190630217636,5.424369461845613,33233.813032681675,1.8100588719591748,16052.190630217636,2.070359977542273
WITCH 5.0_CO_Bridge,C3,3.6893465118984725,41840.70600363413,7.248454167667129,57945.77402995963,3.576101060943193,39910.090693631675,1.384913868922926
WITCH 5.0_EN_INDCi2030_1000,C3,2.5717648077285604,26248.29585331803,6.2409332905612125,43897.13656539241,2.467685411424392,24826.889028479007,1.6723804398845723
WITCH 5.0_EN_INDCi2030_1000_NDCp,C3,2.5752244832573545,26196.941746421413,6.250120505486101,43930.47701585363,2.4702985405753886,24768.065738276677,1.6769315075434206
WITCH 5.0_EN_INDCi2030_1000f,C3,2.548895563074982,25934.308320440596,6.208258028835378,43456.06408249845,2.445398911299823,24528.62811397276,1.6756207085055654
WITCH 5.0_EN_INDCi2030_1000f_NDCp,C3,2.559484294230452,25981.27878098771,6.216001010243022,43469.94772861477,2.4557049925902907,24573.19071414204,1.6731257955025953
WITCH 5.0_EN_INDCi2030_1200,C4,2.5194216452089746,25532.214082292976,6.166977399563889,42903.65909985009,2.4158156252187313,24135.211588076018,1.6803736237510443
WITCH 5.0_EN_INDCi2030_1200_NDCp,C4,2.5322348292369457,25609.873113435824,6.178590535265771,42969.23089330437,2.4284929255557364,24211.66249317135,1.6778384923258844
WITCH 5.0_EN_INDCi2030_1200f,C4,2.510577907002065,25412.127047564336,6.143689938876773,42594.394047127214,2.406891005280132,24017.08326601727,1.6761443844272665
WITCH 5.0_EN_INDCi2030_1200f_NDCp,C4,2.530032696585738,25579.96603362757,6.156239177672251,42672.16921690579,2.4263251205403957,24182.965057058802,1.6681870945727104
WITCH 5.0_EN_INDCi2030_1400,C4,2.4775609153464107,24966.07880982314,6.089464491235486,41880.80280412397,2.3725229720358954,23564.57658013469,1.677508235199737
WITCH 5.0_EN_INDCi2030_1400_NDCp,C4,2.503202461445264,25216.872532951427,6.1113498958359935,42080.26959203522,2.397730032198453,23805.840684268795,1.6687346750493357
WITCH 5.0_EN_INDCi2030_1400f,C4,2.4781101352914003,24973.469239416456,6.087742619472225,41858.29247608727,2.373177885406741,23573.16405235515,1.6761104384336374
WITCH 5.0_EN_INDCi2030_1400f_NDCp,C4,2.501190032410072,25189.733998866803,6.101391208651008,41949.802840890225,2.396375395992756,23788.040385389137,1.6653531491351754
WITCH 5.0_EN_INDCi2030_500f,C2,2.633804614885027,27108.948470348336,6.338926983312421,45240.4367931653,2.5257180262759915,25611.19310157019,1.6688377582276612
WITCH 5.0_EN_INDCi2030_600f,C3,2.6096104117251384,26771.76395211418,6.299451480448637,44695.578875010564,2.50254691555285,25296.70622967841,1.6695044433738528
WITCH 5.0_EN_INDCi2030_600f_NDCp,C3,2.6341428489215613,27011.59060072174,6.324214288239816,44943.38278808147,2.5261913728702456,25520.8807576649,1.6638554705060795
WITCH 5.0_EN_INDCi2030_700f,C3,2.600568971556938,26646.26644741111,6.281358412609883,44447.53599615725,2.4961559680326317,25210.278158206205,1.668058678459836
WITCH 5.0_EN_INDCi2030_700f_NDCp,C3,2.614211798872712,26734.69928097575,6.293470845630256,44520.95806626988,2.5092926551920636,25292.190297327743,1.6652874078875735
WITCH 5.0_EN_INDCi2030_800,C3,2.669084845886216,27604.209480802896,6.367817846634893,45642.41791726305,2.5612603392032307,26097.052775377393,1.6534586128613704
WITCH 5.0_EN_INDCi2030_800_NDCp,C3,2.706117965617705,28022.767385015148,6.404709930237762,46063.9901396235,2.597597961923359,26497.696453791392,1.6438058920710197
WITCH 5.0_EN_INDCi2030_800f,C3,2.5851529596739864,26432.924826142113,6.2552247256752125,44091.12056098698,2.4811984726141434,25008.526134110314,1.6680379054148766
WITCH 5.0_EN_INDCi2030_800f_NDCp,C3,2.5945629328345987,26463.041145437863,6.27050544781238,44207.39319514041,2.4891231723815466,25020.467476427653,1.6705333658433892
WITCH 5.0_EN_INDCi2030_900,C3,2.6128640512383283,26816.99298827613,6.292857211990666,44605.05394934997,2.5087970557015504,25381.360489201314,1.6633130332267465
WITCH 5.0_EN_INDCi2030_900_NDCp,C3,2.6172309880225786,26776.55689143383,6.296699477227685,44565.177103642636,2.512607800503752,25336.979905331722,1.664335608358206
WITCH 5.0_EN_INDCi2030_900f,C3,2.570182731649817,26226.518047770147,6.240802305634263,43895.36166389973,2.465691742530418,24800.141592120945,1.673701464447044
WITCH 5.0_EN_INDCi2030_900f_NDCp,C3,2.575773006767279,26204.472227369253,6.246164486813255,43876.89078910284,2.470887749679429,24775.948327609407,1.6744046744538377
WITCH 5.0_EN_NPi2020_1000,C3,3.376388686798415,31180.761138832375,6.182675227665646,43164.40442414691,3.2676595108161566,29711.62693736111,1.3843281192513983
WITCH 5.0_EN_NPi2020_1000f,C3,3.3031907203310285,30712.829965307676,6.202484369133732,42925.14547759872,3.196320481851145,29270.567343262654,1.3976291187131151
WITCH 5.0_EN_NPi2020_1200,C4,3.1709196966951847,29585.69030594703,6.154441018471601,42159.83560893042,3.060985803070304,28119.499310998515,1.4250076700240406
WITCH 5.0_EN_NPi2020_1200f,C4,3.144589188553071,29468.95394445502,6.156164364076422,42168.87063758963,3.0352952028179336,28009.120021338244,1.4309591958056003
WITCH 5.0_EN_NPi2020_1400,C4,2.9893357832941225,28312.70991295908,6.132282469188266,41582.11521954378,2.878890096672948,26847.527410694263,1.468673092310077
WITCH 5.0_EN_NPi2020_1400f,C4,2.9721148450840396,28171.284590569245,6.12524629367357,41476.527698223545,2.862029885543649,26712.479149570634,1.4722980616974928
WITCH 5.0_EN_NPi2020_1600,C4,2.837378645344102,27151.71231205422,6.097110413400975,40926.861329115214,2.7274202167449912,25702.570412069974,1.5073399739487299
WITCH 5.0_EN_NPi2020_1600f,C4,2.8294156109604396,27100.903923586793,6.096263196707996,40897.88959587666,2.7199297088092544,25657.84041670229,1.5090968814616512
WITCH 5.0_EN_NPi2020_400f,C1,3.7138518080300775,34173.806576719566,6.239090655787649,45165.16310176922,3.606082308475189,32663.514072449696,1.3216310275641743
WITCH 5.0_EN_NPi2020_450,C1,3.906039446275167,36862.29836871728,6.353911500397258,48132.38380539791,3.7964703850541293,35244.30710149594,1.305734746215522
WITCH 5.0_EN_NPi2020_450f,C1,3.6858387187858943,33930.08085778906,6.231991953779348,44948.28588921576,3.5793378208984095,32442.01642534636,1.324732648814108
WITCH 5.0_EN_NPi2020_500,C1,3.869109910778823,36241.921194283874,6.3896968254395725,47598.2889136335,3.7575140780718552,34626.12522294292,1.3133489435747896
WITCH 5.0_EN_NPi2020_500f,C1,3.654774390960025,33660.497298345756,6.248492084837465,44774.35691704902,3.5495997762483356,32193.93216796162,1.3301751462611178
WITCH 5.0_EN_NPi2020_600,C3,3.8057864489526194,35371.67885572478,6.324088946854389,46516.912531728696,3.695102736231992,33797.63383772347,1.3150891910294527
WITCH 5.0_EN_NPi2020_600f,C3,3.5763773947910416,32908.86206045894,6.237380927569891,44278.0133300226,3.470854069257401,31454.433863341274,1.3454738498303795
WITCH 5.0_EN_NPi2020_700,C3,3.6453159144292924,33502.597072950026,6.205823755056494,44520.639129667834,3.5398751465797407,32036.559827264406,1.3288712822091564
WITCH 5.0_EN_NPi2020_700f,C3,3.515362837477576,32412.919841814877,6.223221813923452,44005.41387217339,3.4084927519472563,30948.23438558897,1.357650408754703
WITCH 5.0_EN_NPi2020_800f,C3,3.4546360625608896,31918.842120430534,6.214421467456854,43694.07747759593,3.3482837526041864,30467.96064800885,1.3689117328484899
WITCH 5.0_EN_NPi2020_900f,C3,3.3853882695991766,31347.859485515317,6.19750586890937,43281.8106353255,3.278830801075916,29902.29777290587,1.3806942912744782
WITCH-GLOBIOM 4.4_CD-LINKS_INDC2030i_1600,C3,1.587613462716253,12059.882589731322,4.605381781916296,24416.791758338688,1.587613462716253,12059.882589731322,2.0246293093374685
WITCH-GLOBIOM 4.4_CD-LINKS_NDC2030i_1000,C2,1.7123637601914599,13223.48295420959,4.933656242278284,27421.00331708182,1.7123637601914599,13223.48295420959,2.0736596713615882
WITCH-GLOBIOM 4.4_CD-LINKS_NPi2020_1000,C1,2.182163724314501,15853.427369913592,5.097910637680347,27471.697871710738,2.182163724314501,15853.427369913592,1.7328554407008627
WITCH-GLOBIOM 4.4_CD-LINKS_NPi2020_1600,C3,1.8476502822376784,13790.346032947815,4.9025241153247245,25026.64380216949,1.8476502822376784,13790.346032947815,1.8147944759599197
WITCH-GLOBIOM 4.4_CD-LINKS_NPi2020_400,C1,2.370126163609454,17386.374861895423,5.093763619652147,29810.786310564246,2.370126163609454,17386.374861895423,1.71460621017085
