Ren_scenarios,Dem_scenarios,Region,Fuel type,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
137.5,All_1.75,Latin America,Coal,68666.56531629433,58606.96038565237,55521.22573779609,51849.755092150626,47574.69795717343,42654.366690567454,37020.37904189255,33162.34050948118,28143.611797509573,21654.80674386737,13168.902104444083,1762.6408690052283,1661.2712656940366,1537.031740089065,1387.8489472463186,1210.5278945116754,1000.3859804435755,1015.8616435174008,1028.8122777132512,1039.4360272439953,1047.903820708279,1054.3633983096329,981.5953271908731,907.5215479037947,832.2401458289952,755.8754559433842,678.5854749734774
137.5,All_1.75,Latin America,Oil,90927.62540941393,81933.77621641428,75642.49209702441,68295.10192724773,59840.158876219844,50182.520888019266,39176.65473227354,38826.374804165935,38142.592012457164,37095.99485648615,35615.262493322225,33558.768573140995,32496.975096261434,31128.42512896305,29433.563924890663,27378.955283866424,24913.215134010647,24679.357704561353,24305.643316634694,23789.855989627675,23127.071554395967,22309.264656595802,19835.53111097511,17363.71375211268,14905.923273129674,12477.22079835371,10096.521320509475
137.5,All_1.75,Latin America,Gas,394207.83026745624,395736.7872656713,407610.1265109507,419452.67395495996,431582.1165952355,444326.7301027287,458050.76666698843,467058.3403422137,475307.8329088572,483503.01320404815,492517.5304020631,503628.2327229978,509622.8229466519,514263.698756905,517760.5438636047,520303.4921239394,522075.3801820624,530924.930628932,538552.8448942136,545071.4573826487,550581.434565262,555174.4926010724,523270.0836565473,490475.355528874,456773.06874597986,422143.365214887,386562.5461074559
137.5,All_2.0,Latin America,Coal,68666.56531629433,57881.01835542605,54209.48767688445,50083.01096683485,45481.95582971484,40369.74805533254,34690.226403507266,30820.689694285287,25940.62657224632,19791.628270751437,11931.218213545619,1582.5257832217335,1481.017918255197,1360.1724383520884,1218.656936268134,1054.2817512913798,863.7403428921232,872.4105350924052,878.5381985835829,882.31018821356,883.8876165259313,883.409748280633,798.2735003651756,711.8679456467402,624.3801843463389,536.0472661365567,447.1712271579857
137.5,All_2.0,Latin America,Oil,90927.62540941393,80918.8938294203,73855.37132317001,65967.9941153909,57207.87686978837,47494.68535606686,36710.78086090625,36084.776629414584,35156.92097416765,33904.25734190416,32267.949535226086,30129.572877848284,28970.94737056635,27546.617812374294,25845.332020699614,23845.078709935227,21510.2464479302,21194.35436721895,20755.425024936318,20193.67403632885,19507.259873929208,18692.058076186786,16131.065840415777,13620.250963809449,11183.025918388514,8848.521334235063,6653.360549893074
137.5,All_2.0,Latin America,Gas,394207.83026745624,390834.946854695,397979.976782584,405160.1175824014,412597.4437409876,420528.06172512105,429219.9380778028,434078.53473730775,438102.36898745806,441902.4384889866,446228.0972717178,452165.0878844881,454327.0854808095,455089.6971415898,454640.60001434496,453146.49861970346,450763.581966675,455952.3491999536,459888.8023061664,462675.9969329343,464405.32259190443,465158.9381297102,425544.65139142337,384733.21601803706,342689.6122440354,299373.12431808264,254735.26105601172
137.5,All_2.25,Latin America,Coal,68666.56531629433,57155.076325199705,52894.53062686636,48307.585069632805,43373.7691885114,38062.621065935484,32331.34232522371,28444.348455696476,23699.519032735614,17891.556480032406,10665.929220160175,1397.9415850913042,1295.8387173225124,1178.0341675156183,1043.9872297450338,892.5812083502173,721.9775122871058,723.2221732865346,721.8704714731967,718.0971989098346,712.0528320028502,703.8673048822702,605.2690353336978,505.37488875937385,404.4661873274381,302.9002634517934,201.13391756561953
137.5,All_2.25,Latin America,Oil,90927.62540941393,79904.01144242629,72063.86497686456,63629.45090726599,54556.168525493646,44780.36892566178,34214.50206852012,33302.56300472586,32119.58336623622,30649.319340879105,28845.97864714981,26615.290135264542,25348.562510655483,23857.899239442726,22140.92889895477,20187.837968408217,17979.841218437574,17569.970111882576,17054.15709019046,16435.28654083283,15714.893362169134,14893.1213023121,12230.939215276949,9669.395648172314,7244.233512518976,4999.968496464333,2992.6265177695486
137.5,All_2.25,Latin America,Gas,394207.83026745624,385933.1064437184,388326.19478494587,390797.3276585774,393472.66330396984,396494.9258315048,400033.6172323667,400610.1492756504,400253.0703407649,399478.11916889687,398906.2320680263,399425.01182720024,397520.25984123285,394149.44561488903,389477.10911331,383645.1202937103,376781.2540146349,377981.277895233,377877.8738149676,376564.0948486206,374121.233249636,370620.95902891184,322657.5860544975,273132.82953133347,221990.32636849227,169164.55684942007,114577.81244989355
137.5,All_2.5,Latin America,Coal,68666.56531629433,56429.13429497321,51576.354587741516,46523.45612169189,41250.062232458346,35732.81981412978,29943.4440898255,26032.88957862063,21419.725113114448,15953.953728701124,9372.489185488055,1208.7887200062805,1105.6115919630965,990.4728468221622,863.6765311548781,725.249896811073,574.9190760269911,568.0819751324403,558.5537068189337,546.4959045921217,532.0472548820774,515.3271607389847,402.0960865386124,287.4705868862171,171.8311928714118,55.66305571953754,0.0
137.5,All_2.5,Latin America,Oil,90927.62540941393,78889.12905543206,70267.97305810761,61279.44427494105,51884.93849958475,42039.37640708038,31687.519170853426,30479.23374787165,29029.81471911874,27330.08853233567,25347.87333898798,23014.024933739227,21627.43262470893,20059.35144370407,18316.891359548754,16403.24405942683,14317.556328964283,13800.991856788298,13195.805945571183,12507.800892412242,11742.19875032138,10903.802267879864,8125.333539395587,5500.207674819045,3077.6003653612447,918.8289301667118,0.0
137.5,All_2.5,Latin America,Gas,394207.83026745624,381031.2660327409,378648.780518034,376364.1320424315,374207.0876413249,372225.59417048655,370488.30608876195,366647.1670606728,361750.41065336065,356215.8181129689,350531.51665535045,345379.5594424356,339164.89872193284,331394.7372977027,322209.1506285627,311723.5510921872,300035.2874373781,296899.5681286113,292386.3705263699,286577.8281319405,279544.10992746317,271345.2453352328,214349.8924787733,155365.16860981286,94309.15063100599,31086.85362757611,0.0
137.5,All_2.75,Latin America,Coal,68666.56531629433,55703.192264746824,50254.9595595103,44730.60284415937,39110.75897489152,33380.177578395436,27526.246898757214,23585.881649340037,19100.673809565444,13978.17295068959,8050.342746697761,1014.9656669313393,910.211755345771,797.3408293854526,677.5570926107353,552.1061965853535,422.38085971065027,406.7678855102613,388.3229750167228,367.1931362017341,343.50372512861907,317.36201114789264,188.2457067523815,57.5545951730093,0.0,0.0,0.0
137.5,All_2.75,Latin America,Oil,90927.62540941393,77874.24666843798,68467.69556689971,58917.946190483955,49194.09121491143,39271.51165378929,29129.53078107646,27614.28376088713,25886.841160371245,23945.456452928323,21772.131633364956,19323.844422973885,17805.116693834178,16147.984236390683,14369.661797626182,12487.18921454822,10518.805173373097,9882.024991589165,9174.112641219446,8404.049505365514,7581.072874494935,6715.059636932352,3803.9642909468394,1101.1986635592266,0.0,0.0,0.0
137.5,All_2.75,Latin America,Gas,394207.83026745624,376129.42562176404,368947.7339818512,361860.35859290615,354800.0274268616,347718.3300188756,340580.4808527965,332183.5120623992,322584.74643708987,312101.08779473347,301083.18043883884,289999.7237665508,279222.7216695693,266776.17214716773,252774.14337117632,237303.72790996844,220429.56641324278,212591.16610490828,203275.60961644133,192552.9735784332,180481.04226969572,167106.79998220634,100350.26042982616,31105.71930220954,0.0,0.0,0.0
137.5,All_3.0,Latin America,Coal,68666.56531629433,54977.25023452038,48930.345542172516,42929.0039581828,36955.783243586986,31004.526821951174,25079.463861934142,21102.889024641787,16741.787112215563,11963.557541110302,6698.924977830112,816.3689045008238,709.5116511623635,598.486822947638,485.45660482224946,372.9630934060151,264.17275579890634,239.05013613678886,210.9034746355464,179.863262130123,146.039539347245,109.52537428159305,0.0,0.0,0.0,0.0,0.0
137.5,All_3.0,Latin America,Oil,90927.62540941393,76859.36428144382,66663.03250324058,56544.928625962944,46483.53086092357,36476.57756010677,26540.23329900776,24707.202993926447,22689.87932235333,20494.29829873627,18117.225689450428,15542.777668552133,13879.11952398577,12120.733601582606,10295.585869879304,8435.443663208618,6578.853389013303,5807.487522234464,4982.585005813134,4116.579560211696,3223.069531297184,2317.4463049249484,0.0,0.0,0.0,0.0,0.0
137.5,All_3.0,Latin America,Gas,394207.83026745624,371227.58521078684,359223.05517639616,347285.8351689459,335250.79165105056,322971.3881609771,310306.5918519211,297213.0486826519,282746.3158809195,267119.2677073873,250540.09516223532,233255.9262941611,217654.59864728566,200243.13044341333,181107.80444345914,160305.26914109456,137864.87877039588,124935.986859206,110401.74065137438,94318.77272794409,76730.95324980233,57670.528198541724,0.0,0.0,0.0,0.0,0.0
137.5,All_3.25,Latin America,Coal,68666.56531629433,54251.308204294015,47602.512535728165,41118.63818490934,34785.05868076111,28605.699190764997,22602.805987526986,18583.471800793694,14342.479936533586,9909.441239361504,5317.661248994655,612.8928766161756,503.38089912624935,393.75580907498215,287.1980846148114,187.62803233068962,100.09854761699434,64.69099739646377,26.010189942984503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_3.25,Latin America,Oil,90927.62540941393,75844.48189444977,64853.98386713023,54160.36355344577,43753.16139367134,33654.376058862144,23919.32090030382,21757.47640893977,19438.136249252213,16975.472725015672,14381.601422156467,11668.814996952104,9846.890679834463,7974.460059734749,6090.910109049429,4243.652319349547,2492.81447374786,1571.604041948287,614.4895556235813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_3.25,Latin America,Gas,394207.83026745624,366325.7447998101,349474.74410166877,332640.3896294925,315558.68762102595,297983.0148678687,279663.06340883585,261729.58131810767,242225.2376923344,221255.48175379683,198880.76964181813,175118.00714851308,154420.53331547242,131743.7457538673,107144.10727607716,80645.41171220376,52238.82413830183,33809.784555022066,13615.566312222232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_3.5,Latin America,Coal,68666.56531629433,53525.366174067676,46271.46054017742,39299.48424548645,32598.5087430707,26183.52551156695,20095.982171722546,16027.185782370816,11902.160054226104,7815.148011088752,3905.967083843797,404.4299575376081,291.68623953482205,182.98896076553027,82.59975995865362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_3.5,Latin America,Oil,90927.62540941393,74829.59950745576,63040.54965856888,51764.22294500057,41002.886535805344,30804.70811905785,21266.485525623375,18764.583943175494,16130.809303427213,13387.82164399268,10563.678116676658,7699.907330929801,5705.823400325417,3705.9469990427756,1751.7794856187327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_3.5,Latin America,Gas,394207.83026745624,361423.9043888336,339702.80075767025,317923.8498334897,295723.0209605859,272751.44787669915,248646.29371480006,225726.85392125082,201011.50993026348,174494.63561096642,146083.34443592592,115555.21510734837,89479.64602537513,61224.87736623498,30815.238736211926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_3.75,Latin America,Coal,68666.56531629433,52799.424143841214,44937.189555519915,37471.52086106123,30396.05670161271,23737.835789859026,17558.69918845845,13433.582450929282,9420.22802362788,5679.991928995522,2463.2480153060396,190.87041646362272,74.29147688200555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_3.75,Latin America,Oil,90927.62540941393,73814.71712046157,61222.729877556056,49356.478772694994,38232.60977657627,27927.373743528075,18581.41686976423,15728.00047250363,12767.086071068868,9730.17002068477,6661.848038317013,3633.9655151515476,1453.2534956537668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_3.75,Latin America,Gas,394207.83026745624,356522.06397785625,329907.22514439805,303136.04363987874,275743.0956101905,247274.91636995794,217252.65470262078,189198.54955917515,159095.0088294662,126821.41406880748,92125.58644937455,54536.19748243325,22790.156521286965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_4.0,Latin America,Coal,68666.56531629433,52073.482113614744,43599.69958175608,35634.72675278121,28177.625641925235,21268.459207928947,14990.661679134173,10802.20893352872,6896.077119585665,3503.2770524934026,988.8994395627514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_4.0,Latin America,Oil,90927.62540941393,72799.83473346737,59400.524524092325,46937.10300859726,35442.23437183609,25022.171966602025,15863.802370774984,12647.195774561971,9346.144267171589,6001.32566673425,2674.4760375765136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_4.0,Latin America,Gas,394207.83026745624,351620.2235668789,320088.01726185525,288276.79890760407,255618.21382697008,221551.640954785,185478.4919193476,152138.28997025426,116465.48761636433,78220.27834299894,36984.88347218153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_4.25,Latin America,Coal,68666.56531629433,51347.54008338843,42258.99061888551,33789.08064179385,25943.138463985793,18775.22412285951,12391.572142295428,8132.607971100897,4329.09326283027,1284.2973061837756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_4.25,Latin America,Oil,90927.62540941393,71784.95234647341,57573.93359817715,44506.06762477551,32631.66334403599,22088.900851761915,13113.327199038577,9521.634491722156,5867.151639812757,2200.0790322400185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_4.25,Latin America,Gas,394207.83026745624,346718.3831559025,310245.17711003893,273345.9434956097,235347.6761847104,195579.8336422342,153320.12439863855,114539.63511864524,73112.57531623112,28675.463361757014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_4.5,Latin America,Coal,68666.56531629433,50621.598053162015,40915.0626669086,31934.56124924629,23692.51788221276,16257.958064541765,9761.130923295847,5424.317886666918,1718.6549488379953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_4.5,Latin America,Oil,90927.62540941393,70770.06995947928,55742.957099811036,42063.34459329745,29800.799482228085,19127.3574893055,10329.674246331824,6350.776093878481,2329.2658737397364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_4.5,Latin America,Gas,394207.83026745624,341816.5427449255,300378.7046889519,258343.30526283695,214930.78157386513,169357.69782657694,120773.84453284465,76396.08274665986,29025.77555175619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_4.75,Latin America,Coal,68666.56531629433,49895.65602293568,39567.915725825114,30071.147296285773,21425.686425464875,13716.48773368521,7099.036203931405,2676.872553400536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_4.75,Latin America,Oil,90927.62540941393,69755.18757248527,53907.59502899371,39608.90588623093,26949.545342064845,16137.337994005062,7512.5241148560835,3134.0748410565043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_4.75,Latin America,Gas,394207.83026745624,336914.702333949,290488.5999985925,243268.71206822808,194366.82720155158,142883.4282645742,87835.91794475731,37701.06792496831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_5.0,Latin America,Coal,68666.56531629433,49169.713992709185,38217.54979563516,28198.817504059974,19142.5664370413,11150.638999831093,4404.983992053285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_5.0,Latin America,Oil,90927.62540941393,68740.30518549104,52067.84738572528,37142.72347564436,24077.80324579916,13118.637502770105,4661.555106245107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_5.0,Latin America,Gas,394207.83026745624,332012.86192297144,280574.86303896154,228121.99177072875,173655.1085915512,116155.21105478166,54502.58335908896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_5.25,Latin America,Coal,68666.56531629433,48443.77196248279,36863.96487633852,26317.550593716,16843.08007468149,8560.236899362104,1678.6681111515636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_5.25,Latin America,Oil,90927.62540941393,67725.42279849696,50223.71417000547,34664.7693336054,21185.47528228418,10071.050172305751,1776.4432105420333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_5.25,Latin America,Gas,394207.83026745624,327111.0215119946,270637.49381005735,212902.97222928016,152794.9195843084,89171.22361681663,20770.052473592685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_5.5,Latin America,Coal,68666.56531629433,47717.82993225648,35507.160967935364,24427.325286401043,14527.149310565188,5945.10563351504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_5.5,Latin America,Oil,90927.62540941393,66710.540411503,48375.1953818345,32175.015432181837,18272.463306973288,6994.369176774678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_5.5,Latin America,Gas,394207.83026745624,322209.1811010182,260676.4923118812,197611.48130282396,131785.5523369305,61929.6346706562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_5.75,Latin America,Coal,68666.56531629433,46991.887902029885,34147.13807042573,22528.12030326276,12194.695931312603,3305.0685663920817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_5.75,Latin America,Oil,90927.62540941393,65695.65802450862,46522.29102121244,29673.433743442063,15338.668941920358,3888.386705457379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_5.75,Latin America,Gas,394207.83026745624,317307.34069004,250691.8585444334,182247.34685030588,110626.29732318941,34428.60421592091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_6.0,Latin America,Coal,68666.56531629433,46265.9458718036,32783.896183809615,20619.91436544818,9845.641537984397,639.9482229726484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_6.0,Latin America,Oil,90927.62540941393,64680.77563751468,44665.00108813925,27159.99623945364,12383.99357577971,752.8939604131422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_6.0,Latin America,Gas,394207.83026745624,312405.5002790638,240683.59250771385,166810.3967306663,89316.44333352138,6666.283511164376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.0,All_0.0,Latin America,Coal,68666.56531629433,63688.554597237366,64613.260469194924,63975.661780171984,61797.77478980807,58030.22964465493,52550.28304322964,48617.582841764255,42543.03914254964,33715.67877978142,21103.688997433008,2906.2761725914183,2794.8283433977617,2638.624826464465,2431.648331441413,2165.3028551393195,1827.4757616328377,1875.9371777988194,1921.301931317728,1963.8441983341045,2003.7997002844154,2041.370975873424,2030.1357179458844,2016.1813762002419,1999.134044540134,1978.5322197153052,1953.797744909148
150.0,All_0.0,Latin America,Oil,90927.62540941393,89037.95292537323,88029.54148537258,84267.01986103338,77730.1553222237,68272.10054260238,55611.1079397152,56921.328967937116,57657.90818390479,57756.998775891305,57074.87361208093,55332.34319063102,54671.06363016454,53438.21679912918,51570.50898683413,48973.45225638329,45510.730549783795,45574.04538070774,45390.67083255181,44947.03804745771,44223.542402805884,43193.348172049664,41023.85074311487,38575.82926768457,35805.69722568946,32659.591164041958,29070.119115369453
150.0,All_0.0,Latin America,Gas,394207.83026745624,430049.67014251114,474359.4710699014,517548.4889762518,560609.2227568113,604495.721907457,650201.2691247702,684729.9438057591,718494.8359041577,752795.0941820671,789278.9167201171,830391.9183680476,857360.4681103315,882837.3074525986,907167.574014581,930680.4429231252,953711.9888514677,980430.5757017318,1005744.8218948117,1029823.2803192586,1052820.7758784052,1074882.8132293199,1082227.326818885,1089657.0771092465,1097220.0715570736,1104976.0153599407,1112999.1116898067
150.0,All_0.25,Latin America,Coal,68666.56531629433,62856.95097186906,63131.42279971431,62007.61856964619,59499.22592980826,55556.23080537995,50062.63091119639,46151.54675570162,40254.8140429001,31807.16637656779,19853.568333761923,2726.9075958440158,2617.756851041638,2467.2632642127455,2269.97458177346,2018.0717482534908,1700.5132858157667,1744.3998786242896,1785.324134611734,1823.5484162402051,1859.2984400235207,1892.768337233694,1873.664192026389,1852.184264738497,1828.0176878164793,1800.7803119762723,1769.9902522326863
150.0,All_0.25,Latin America,Oil,90927.62540941393,87875.35338270242,86010.67585851999,81674.76631188528,74839.00656304584,65361.46071691938,52978.56091580746,54034.10086862092,54556.71289182361,54487.601494698625,53693.92543342094,51917.36021695421,51207.27779567543,49967.751341971016,48141.724712241245,45643.47207988569,42348.90747767836,42378.47630047352,42178.20156355761,41736.05019973461,41034.42244760301,40049.06641929042,37861.96138363712,35438.05374469839,32740.90000714194,29725.444033387368,26335.288593466787
150.0,All_0.25,Latin America,Gas,394207.83026745624,424434.36191263224,463480.53185522725,501627.4689898157,539757.5384646842,578724.2968501465,619421.709439842,649998.2962837416,679849.7849012043,710182.3150145774,742524.3477292754,779142.0688372606,803040.8180559471,825502.7524594632,846852.4448194072,867398.2505760652,887453.580470272,911684.5689152692,934564.4609632415,956253.3593176561,976898.0532022371,996636.1720444512,998815.2870610381,1001023.8741448639,1003303.2570834832,1005704.650062505,1008291.4588102372
150.0,All_0.5,Latin America,Coal,68666.56531629433,62025.34734650083,61645.88516102166,60029.735163516816,57183.416467280025,53057.43020524634,47543.76653564119,43648.33502267023,37926.29429289463,29860.196694275575,18575.072973814527,2543.0097662813223,2435.7608242280085,2290.6962028293233,2102.9736851336656,1865.6096530645539,1568.7116796238765,1607.5081357844842,1643.4578014795788,1676.8116418061334,1707.7857539712115,1736.5662288516858,1708.7801234766048,1678.938517827071,1646.7998632966503,1612.0652076908964,1574.3588337158217
150.0,All_0.5,Latin America,Oil,90927.62540941393,86712.75384003171,83986.76936867919,79069.55152192638,71926.14716266688,62421.64181816803,50312.983671261085,51103.34762660907,51400.90689732554,51152.32456637875,50236.237960320614,48416.145186759044,47647.16062931356,46391.86256416582,44599.962061115315,42195.18071412052,39066.572624674176,39052.826287104836,38826.61588904245,38377.64560274866,37690.56143432595,36743.98756184974,34530.076052863296,32123.323020023792,29495.179404075665,26610.32764002038,23424.532526820596
150.0,All_0.5,Latin America,Gas,394207.83026745624,418819.05368275393,452574.4292467598,485626.8440688755,518749.2716256825,552694.5140640002,588255.9626751313,614743.0670208813,640524.2113314853,666710.8715083078,694708.5638227878,726598.104531858,747210.4844643477,766426.5293097614,784549.9332661931,801867.6990679262,818669.7560201066,840140.1420391379,860301.6251105698,879305.8364340438,897291.44199136,914388.0340654313,910918.6783938084,907392.1917825905,903842.2754999282,900310.5291613577,896848.1962743744
150.0,All_0.75,Latin America,Coal,68666.56531629433,61193.74372113261,60156.64755311667,58041.98702264283,54850.260207177846,50533.64183220545,44993.377406897,41107.48179018681,35556.87321189116,27874.093369762188,17267.63187747971,2354.4800107809683,2248.7160704505623,2108.7790557253406,1930.484022738434,1707.7444278302416,1431.89923215936,1465.0581269578895,1495.4635356764136,1523.3553041193975,1548.9401597211033,1572.3963862925855,1535.0538523115797,1495.9475322105607,1454.9116329505234,1411.7405561138028,1366.1751700938937
150.0,All_0.75,Latin America,Oil,90927.62540941393,85550.15429736103,81957.8220158498,76451.34316886056,68991.46870368342,59452.425004662466,47614.04549408334,48128.52382312713,48189.66797573027,47750.00933992383,46700.26681624116,44826.74331526047,43988.28273807849,42707.622255001654,40941.79341490473,38624.68476589515,35659.44977077061,35592.143678125874,35330.25808359882,34865.44852801117,34184.86429712133,33270.31949621467,31019.512421362353,28622.13552667858,26058.345393014013,23303.572685315397,20327.01441619095
150.0,All_0.75,Latin America,Gas,394207.83026745624,413203.7454528756,441641.1632444968,469546.41569738614,497583.64030651416,526404.4358781126,556700.1621686461,578957.6949516942,600507.8691731566,622365.6619991648,645810.2080748412,672730.6893096478,689831.3692013144,705560.2618821433,720199.7447317677,734014.7992324547,747270.9040569821,765690.7703781681,782830.9974723762,798834.6314390698,813832.0314726699,827944.48984788,818308.4571267447,808493.6378737068,798524.8664915846,788432.6769473177,778254.430218866
150.0,All_1.0,Latin America,Coal,68666.56531629433,60362.14009576437,58663.70997599962,56044.34960788345,52499.670739774345,47984.678746471596,42411.14867441764,38528.516547301755,33145.936526390804,25848.16986927539,15930.663974173622,2161.213592529542,2056.4955854497202,1921.3635945719968,1752.3394924064303,1544.2987148724305,1289.898589027534,1316.8388066277478,1341.092839710667,1362.8895215283917,1382.4262886311183,1399.8736813748692,1352.0349242655236,1302.6893738407093,1251.7535490760108,1199.1236494620816,1144.6680584579988
150.0,All_1.0,Latin America,Oil,90927.62540941393,84387.55475469031,79923.83380003217,73820.108930392,66034.86249866209,56453.5903432416,44881.41319505627,45109.07858528139,44922.16361187875,44279.479741455994,43084.440497255615,41147.160527236374,40228.15972682903,38912.028450163314,37163.696070953614,34927.97287127435,32123.12215256226,31991.301330649378,31683.2574052789,31192.824375060936,30509.929503110678,29619.913299023417,27321.167960469313,24924.50504071871,22419.661503842723,19793.909725766694,17031.25970619852
150.0,All_1.0,Latin America,Gas,394207.83026745624,407588.4372229972,430680.73384844017,453385.98535930447,476259.86062636366,499852.1149574237,524750.4122948472,542635.5534008659,559790.3841712123,577131.3577362711,595807.5484194912,617509.8973830418,630864.5115801548,642854.3555933345,653739.9119855354,663763.3200140088,673164.4679429197,688226.1541419709,702022.4969503556,714687.7328474979,726343.614875646,737102.7503504603,720744.494527757,704046.1300935865,687022.0245811178,669689.8129347312,652070.8377123704
