Ren_scenarios,Dem_scenarios,Region,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
250.0,All_0.5,E. Europe+Russia,968383.7893453389,961728.8279955905,936255.8963281163,911690.3906447968,887951.6680249048,864967.6033857525,842673.6196498564,818819.1078287996,795871.2988497047,773674.2977019553,752108.6198670528,731080.6323922593,702371.7658178098,674280.0287782764,646717.7245004765,619613.0980655155,592906.6919772414,580595.2739686291,568524.9317662268,556659.8633009131,544970.0493179265,533430.1123481491,513613.7288922227,494286.3830496714,475391.4962209036,456879.958676823,438708.9172287059
250.0,All_0.5,Latin America,553802.0209931645,552087.6097537712,568261.0763962286,581078.6775392995,591123.979197248,598843.936167266,604587.5309944646,616313.7203363611,625214.5490448552,631779.4743360388,636379.448585652,639301.746043232,648088.5136029886,654982.4343921219,660218.8611469798,663991.0152780992,666459.4946227536,676679.2308572539,685345.4454207787,692596.0983445476,698551.6520547782,703317.8910467061,682454.2697268614,661234.0313100383,639664.6556384726,617754.2725862043,595511.3112205699
250.0,All_0.5,Mideast+Africa,1844464.766337048,1867537.5552986756,1867798.000451225,1868146.2108887855,1868486.7831345978,1868756.0128918393,1868911.6185729443,1872815.081129732,1877980.598952801,1883940.5978906762,1890364.4993375686,1897015.759114881,1903549.732841235,1909963.4392954004,1916046.6666397862,1921656.210954967,1926696.270272437,1965321.0909022603,2001615.3260519349,2035649.7849985277,2067505.9151983948,2097270.887734082,2100574.025268704,2101685.176288858,2100715.5214918675,2097772.1620623935,2092957.254486332
250.0,All_0.5,OECD+EU,4447851.994881822,4217063.622553944,4093613.5578997806,3969699.285210869,3845888.5141909085,3722549.2656174176,3599915.6204109564,3578941.3216189025,3550919.2274485044,3517368.1758596357,3479407.448051255,3437877.777080022,3359972.992562532,3282455.390326221,3205482.6567866514,3129149.5223515225,3053507.2050895602,2961485.0460666465,2871199.5578005128,2782566.334381122,2695495.6487792702,2609895.877550427,2517023.830066049,2424528.215261723,2332362.729311127,2240483.7149261925,2148850.192233723
250.0,All_0.75,Asia,9217292.050931081,9122458.553750781,8920259.374524616,8716755.612559525,8511437.86778135,8303971.039479265,8094136.952601349,7757433.763040584,7425463.476738182,7097015.358097777,6771175.947122015,6447240.836263908,6199445.002159891,5950642.77073101,5700736.045175516,5449646.517377257,5197310.534775789,4903316.408142349,4609169.646382749,4314769.695232989,4020022.3924840516,3724839.7121562506,3452893.2077541756,3180857.583760937,2908692.5475050677,2636353.0408288655,2363791.2610919815
250.0,All_0.75,E. Europe+Russia,968383.7893453389,960080.7629859376,932863.442000451,906460.7483254707,880795.5406302656,855799.0427191609,831409.8112742356,804637.4015118475,778607.2672629778,753183.3135357203,728260.937150441,703757.9129006828,671200.148785841,639153.9323919746,607538.4243257095,576287.3006773887,545345.4452663144,528524.1812459143,511862.5872743542,495327.2836189481,478890.1786322736,462527.4252725266,436062.1455763862,409970.4271321186,384198.00874661456,358697.6602092982,333428.0420324251
250.0,All_0.75,Latin America,553802.0209931645,536743.325798096,538780.6130011304,538405.0251925553,536003.6892657665,531874.7636497847,526252.3418530258,527367.7703914482,525915.4692846716,522318.7883491281,516898.7085156492,509903.8845299385,509139.95336142136,506526.5615513795,502278.73835664813,496573.0781700086,489556.3777590385,490303.59946861945,489483.21435742534,487224.2018098546,483639.1456761518,478826.861413744,443059.9900829614,406742.27465277334,369881.5739022217,332486.04262309894,294563.845147344
250.0,All_0.75,Mideast+Africa,1844464.766337048,1867960.3601285173,1868313.5216167418,1868497.0639382468,1868468.4698899237,1868203.2950748154,1867688.915153579,1868492.428247899,1870249.5457667909,1872563.4418569256,1875154.7538655663,1877824.6232895923,1876877.1496675513,1875587.5182040045,1873776.8911908371,1871325.5783755889,1868155.521097959,1896326.6524039565,1922063.2308592978,1945444.4463330787,1966557.5549786414,1985493.6018673019,1968712.663079564,1949429.1021928105,1927761.1565309803,1903821.3152963272,1877715.7776161514
250.0,All_0.75,OECD+EU,4447851.994881822,4172354.2536119604,4005756.690824284,3839784.8626876646,3674662.3505545575,3510500.8293094826,3347339.821503425,3291800.7930822745,3229860.857705361,3162821.2730973093,3091639.2923896657,3017032.4163878374,2903419.296225566,2789856.1068202476,2676465.8187882677,2563316.237679941,2450437.322376408,2321346.2790544145,2193513.4587844172,2066844.0995468397,1941239.934481114,1816602.1402611828,1684460.6186602912,1552247.0349898261,1419908.5388618482,1287395.3066898845,1154660.4881724245
250.0,All_1.0,Asia,9217292.050931081,9075804.080307709,8823016.69983013,8565613.772655193,8303536.931290892,8036783.738312038,7765385.028584458,7361860.130900117,6960846.183107362,6561300.374343619,6162430.494835032,5763620.568583158,5445366.722845232,5124859.161320034,4801994.60969101,4476687.170391254,4148863.7492301026,3779829.1094129016,3409347.0960060726,3037302.449925738,2663586.226097844,2288095.4671001094,1951263.133726358,1613422.2153875004,1274507.1365269944,934449.4050694858,593179.2574157235
250.0,All_1.0,E. Europe+Russia,968383.7893453389,958432.6979762841,929462.5592148285,901205.0879386867,873585.9430697062,846539.0259372094,820005.3831040962,790242.9739988213,761040.7454548539,732281.4974730299,703874.6864430745,675748.7314374668,639165.9792989246,602966.1751763641,567074.6775048842,531429.9495219497,495980.58303143224,474344.177778146,452758.90844740055,431193.20779418305,409620.2997858471,388017.25233490433,354362.31082165166,320923.71094049024,287648.6052543201,254490.731986653,221409.3458028392
250.0,All_1.0,Latin America,553802.0209931645,521399.04184242076,509226.90621871746,495519.0665545508,480471.5437473649,464237.5756618232,446939.1994445081,437087.65878535016,424876.5293724553,410663.4815062091,394719.65587254637,377255.00288419594,366346.5357412675,353583.7174473773,339160.7369393079,323236.9678775574,305944.74861113733,296379.64229883405,285182.13040281704,272471.5067017978,258351.7302354087,242913.86388437584,190860.45718004802,137971.61337571038,84253.76938063328,29713.27779727753,0.0
250.0,All_1.0,Mideast+Africa,1844464.766337048,1868383.1649583585,1868830.323580185,1868849.662521677,1868450.0198097553,1867645.0639142839,1866450.9472430341,1864104.936913578,1862383.0336077074,1860958.1806940262,1859601.5166524139,1858151.3251765887,1849466.5071858556,1840172.6097884043,1830121.351548478,1819215.7732342463,1807394.7921858428,1824537.8974223635,1839083.5813858937,1851118.7867934448,1860735.9089976363,1868029.1552582644,1829798.007301195,1788630.3154039902,1744648.9493893208,1697969.3207602876,1648699.1630736075
250.0,All_1.0,OECD+EU,4447851.994881822,4127644.884669978,3917681.5458181705,3709224.101083782,3502156.7950244388,3296337.2162624584,3091610.8122643204,3000353.245678762,2903177.0917818947,2801165.918380565,2695113.912013393,2585613.6449432867,2434232.2638897966,2282368.366649672,2130105.7944582133,1977480.9183996036,1824497.8498667073,1655281.504856854,1486628.8090064088,1318429.7279949805,1150572.4981418147,982946.097116993,807363.415915864,631024.3096622226,453864.6881234923,275823.80248673446,96844.10655330168
250.0,All_1.25,Asia,9217292.050931081,9029149.606864637,8725533.027181007,8413721.850713812,8094086.430544094,7766937.881588051,7432539.117083063,6960367.813076193,6488108.463494577,6014871.477654805,5539971.75055231,5062867.9173933985,4670474.634357104,4274179.540628577,3873863.117676108,3469420.621970648,3060758.061064101,2610954.7674535424,2157960.07013181,1701631.8409142443,1241833.976880697,778435.997727619,369514.55915322667,0.0,0.0,0.0,0.0
250.0,All_1.25,E. Europe+Russia,968383.7893453389,956784.632966631,926053.247971249,895923.3449234826,866322.6096536438,837186.8705357807,808458.9342101654,775633.1729494401,743167.2018417753,710961.6601784106,678939.0833333606,647037.6046673493,606247.6136893756,565687.4168781603,525287.7116139891,484990.89797308756,444748.4288259621,417975.3910794775,391115.14550739864,364137.0852752456,337014.88827187475,309725.66458229994,268303.4342705645,226893.5095025577,185443.16443540913,143905.79456567945,102239.91729581711
250.0,All_1.25,Latin America,553802.0209931645,506054.75788674614,479599.95604898746,452420.27481066226,424525.4961599031,395927.38704402844,366638.3608777152,345456.75036002905,322071.6645923946,296775.1491320194,269788.2590133804,241281.7734684458,219611.78334579756,196029.89931980704,170708.55697683842,143788.90967061522,115387.7638946705,94621.4754879308,72100.84954792645,47934.34998366158,22216.114302564572,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_1.25,Mideast+Africa,1844464.766337048,1868805.9697882002,1869348.4063415546,1869204.0109704249,1868431.432214166,1867081.2782661417,1865197.5627683222,1859651.7986805846,1854379.0331747266,1849120.8226858764,1843697.9095390325,1837984.9894751864,1821299.285582884,1803690.0004044597,1785038.2169079415,1765268.5412906033,1744335.7073969324,1749848.9945446118,1752537.736144019,1752495.505777413,1749818.6635586682,1744603.3508757981,1683471.6499877886,1618832.4502004047,1550809.7005354376,1479518.1071796196,1405063.2344986803
250.0,All_1.25,OECD+EU,4447851.994881822,4082935.515727996,3829388.122881434,3578015.3965801434,3328365.490390056,3080042.6416725977,2832697.1787332715,2704544.9768162295,2570783.6560354177,2432277.7176537383,2289655.950203632,2143382.9766097637,1952094.8925433639,1759580.7096970244,1565879.0607866105,1370988.6514592045,1174881.3792215665,962308.8067916885,749364.5533511369,535916.4517323116,321832.2788412261,106981.74642419559,0.0,0.0,0.0,0.0,0.0
250.0,All_1.5,Asia,9217292.050931081,8982495.13342156,8627808.356577262,8261077.990096685,7883078.684944666,7494413.6786925625,7095558.5329445535,6552883.195282465,6007128.9693795135,5457541.647884645,4903525.801687408,4344597.423123953,3874247.771652451,3397917.602065358,2915456.624093038,2426726.396488594,1931596.838703348,1394978.7307935809,852928.0909321676,305259.65482596727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_1.5,E. Europe+Russia,968383.7893453389,955136.5679569779,922635.5082697128,890615.4547188975,859005.27403403,827741.8906236524,796769.0532215394,760805.3196323051,724982.0484080629,689216.5047480512,653443.1549245338,617608.7396017776,572422.9207236818,527287.5819472829,482137.68405698193,436918.4875840139,391583.2239235515,359335.1323444968,326828.8133882828,294033.49554239144,260922.16551737906,227470.8087329652,177664.5756288367,127614.27222895354,77265.55253869819,26569.692114794103,0.0
250.0,All_1.5,Latin America,553802.0209931645,490710.47393107106,449899.76249194297,409108.12314627203,368163.49494941265,326939.1878968885,285340.01064415294,252458.24443554177,217474.4856429696,180614.81193253375,142049.54195402566,101909.40215590996,68837.04543675343,33737.99677219006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_1.5,Mideast+Africa,1844464.766337048,1869228.774618042,1869867.7699008517,1869560.1136158395,1868412.7064215462,1866511.896782102,1863928.608522997,1855132.1970585936,1846235.4898960022,1837047.3163914839,1827436.93415292,1817314.5233881043,1792356.5478504624,1766110.2568146968,1738484.5018769277,1709423.8720552563,1678897.327618576,1672150.3807213926,1662281.8094225451,1649390.1401412887,1633573.9508039511,1614929.4990738844,1529357.9252029269,1439555.9806160496,1345643.841801763,1247730.5366930065,1145914.3633079764
250.0,All_1.5,OECD+EU,4447851.994881822,4038226.1467860127,3740876.42201408,3446157.145357694,3153282.0636857348,2861601.242399923,2570567.2728102645,2404321.74955504,2232595.2273577563,2056030.4156513552,1875086.9854343971,1690097.1557345593,1456683.038063291,1221071.3642328684,983247.6448111841,743164.7794862376,500754.0990897068,241411.64560125512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_1.75,Asia,9217292.050931081,8935840.659978485,8529842.688018873,8107680.334165081,7670505.994908412,7219191.241037739,6754402.28852663,6139331.932578588,5517784.84483447,4889121.07361234,4252813.96025336,3608415.93656901,3056153.463233985,2495369.882486222,1925865.8193397045,1347450.32286128,759937.8939904466,130126.04088419909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_1.75,E. Europe+Russia,968383.7893453389,953488.5029473245,919209.3401102195,885281.3527639689,851633.6692043559,818203.3969141096,784934.3182739231,745756.7087284378,706480.6401450972,667038.6253719146,627375.7370180056,587446.028193685,537669.2718638089,487735.84299362445,437583.655279874,387159.50641143246,336417.06462065794,298337.8044681543,259793.5601954133,220751.96413038485,181183.84655355895,141062.56705282576,82214.18281537417,22807.006123690284,0.0,0.0,0.0
250.0,All_1.75,Latin America,553802.0209931645,475366.18997539574,420126.325547577,365582.08474675636,311383.4834900958,257267.9435194729,203034.26025808597,158075.17357784926,111058.27541126567,62142.90884809849,11447.57025735642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_1.75,Mideast+Africa,1844464.766337048,1869651.579447884,1870388.4142580759,1869917.9747892725,1868393.8417485957,1865936.8779091793,1862643.930161542,1850545.3074532559,1837950.3236775256,1824733.5499021325,1810811.4701117359,1796128.612824914,1762618.9314524014,1727403.2099983976,1690416.0375768098,1651619.9503758426,1610996.0735934568,1591328.6393929396,1568166.4866083493,1541610.7936141999,1511759.9632377655,1478707.8813906885,1367063.1237336511,1250297.1066547453,1128519.8971650666,1001828.3231891303,870306.7047148239
250.0,All_1.75,OECD+EU,4447851.994881822,3993516.7778440304,3652146.4432160957,3313647.7435973524,2976900.126190624,2640997.0767742717,2305189.211095117,2099628.788630205,1888525.4227457882,1672295.8727491845,1451225.4855733002,1225508.0738934723,947665.2725781254,666408.0149178761,381658.7619414879,93314.35650224099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_2.0,Asia,9217292.050931081,8889186.186535416,8431636.021505855,7953527.026280334,7456360.641863364,6941250.581820909,6409029.0922017805,5719638.943944797,5019951.711581548,4309417.117512776,3587552.69167896,2853922.4849937307,2215647.0979069974,1565815.377156788,904156.4209384366,230403.60799936554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_2.0,E. Europe+Russia,968383.7893453389,951840.4379376714,915774.7434927691,879920.9744977363,844207.5274996529,808570.6967165666,772953.2969577531,730484.608133853,687658.2744863553,644420.50598258,600725.4712617563,556533.0418516109,501963.5313587413,447000.6039138217,391583.5613829241,335659.1462979175,279179.8378129116,234894.8072997044,189899.0313744574,144156.7721807207,97634.87816581014,50302.20352655341,0.0,0.0,0.0,0.0,0.0
250.0,All_2.0,Latin America,553802.0209931645,460021.90601972205,390279.64521589654,321841.6327975055,254183.40008434994,186908.5943482307,119711.14789573727,62290.402360589214,2795.985723398153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_2.0,Mideast+Africa,1844464.766337048,1870074.3842777251,1870910.3394132261,1870277.598822072,1868374.837510337,1865356.1798891914,1861343.372193734,1845890.2971060236,1829521.4286501254,1812175.350091189,1793814.2732045755,1774415.7185488176,1732066.639846142,1687537.938638711,1640787.442094471,1591793.1068129053,1540545.6466237796,1507266.374950059,1470036.8334838348,1428957.856695647,1384124.5537056087,1335625.1927412613,1196174.674141777,1050526.589888179,898772.8695994606,740989.8452699457,577239.2866589151
250.0,All_2.0,OECD+EU,4447851.994881822,3948807.40890205,3563198.1864874903,3180485.5874800947,2799213.2734287847,2418214.124401502,2036530.8737241123,1790410.7764540669,1538486.7887947818,1280944.0415857353,1017886.7615138013,749362.6853931227,424702.7393441736,95147.56617695978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_2.25,Asia,9217292.050931081,8842531.713092348,8333188.357038206,7798616.209803719,7240634.888249566,6660571.615782434,6059397.346857769,5293728.40682927,4513503.653938283,3718234.281382764,2907453.5427421518,2080708.136246235,1352171.8874791006,608515.147052133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_2.25,E. Europe+Russia,968383.7893453389,950192.3729280188,912331.7184173623,874534.2553592379,836726.5805964863,798843.0939281748,760824.5462661784,714986.2587611468,668510.1907382254,621354.5188906828,573480.8022633562,524853.0258721188,465282.0461636793,405049.4826822129,344094.18611891463,282360.95908903616,219799.15480213834,168914.44005448057,117030.7294607124,64106.75931230257,10103.16718880646,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_2.25,Latin America,553802.0209931645,444677.62206404837,360359.7214968995,277886.24048389704,196561.17796271914,115856.0558957053,35360.63803352574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_2.25,Mideast+Africa,1844464.766337048,1870497.1891075675,1871433.5453663033,1870638.9900455885,1868355.6930201019,1864769.7607582523,1860026.777978999,1841166.3250336722,1820946.6729145776,1799368.4818564556,1776437.9735506913,1752164.0722660536,1700679.4338569208,1646482.752281148,1589552.0902717912,1529877.7667782803,1467456.9470976545,1419842.0834292804,1367732.0993195167,1311223.7167261126,1250404.8203182307,1185353.9611895047,1016260.2887974802,839688.53627084,655702.5506463731,464347.84878553095,265652.9442088588
250.0,All_2.25,OECD+EU,4447851.994881822,3904098.0399600714,3474031.6518282657,3046669.073186847,2620215.0851690155,2193236.2859694245,1764559.9032035954,1476611.8490989842,1182390.7911133196,881842.9434518649,574882.9202323454,261402.92151478655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_2.5,Asia,9217292.050931081,8795877.239649268,8234499.694615918,7642946.028096529,7023320.977519216,6377134.158963975,5705465.148394825,4861523.751669036,3998313.2036526604,3115374.1708225165,2212223.0686133746,1288355.8608521624,465158.6253443083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_2.5,E. Europe+Russia,968383.7893453389,948544.3079183652,908880.2648839979,869121.1307875124,829190.5595129596,789019.889025447,748546.6125429284,699258.8743401156,649031.5695066385,597832.9234069054,545629.9746673364,492388.893789556,427600.63568439457,361849.2938002403,295071.13226537674,227206.81176149246,158200.28329009714,100301.80080569128,41069.86927654885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_2.5,Latin America,553802.0209931645,429333.33810837165,330366.5543905831,233715.38099131174,138514.74528393094,44105.21868933161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_2.5,Mideast+Africa,1844464.766337048,1870919.9939374086,1871958.0321173067,1871002.1527911718,1868336.407589539,1864177.5783462639,1858693.9897207527,1836372.5419675263,1812223.8982848502,1786308.6473550627,1758675.0737354832,1729361.6726572355,1668436.622902338,1604205.1741578009,1536662.0828197089,1465806.3984084448,1391637.9907836076,1328930.0193390294,1261085.5135759274,1188192.457811588,1110326.675793322,1027551.9444569242,826867.0734897727,617199.1239181532,398571.7492030468,170987.03365740663,0.0
250.0,All_2.5,OECD+EU,4447851.994881822,3859388.6710180836,3384646.8392384155,2912196.596898548,2439899.125424981,1966047.383054052,1489243.7032409292,1158175.5922604501,820147.8036604074,474858.64444764727,122022.81726581883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_2.75,Asia,9217292.050931081,8749222.766206196,8135570.034238999,7486514.624520048,6804411.134136643,6090917.928466426,5347190.284218878,4422947.65638368,3474251.3246256923,2500635.4595688717,1501562.7589988892,476440.39206596743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_2.75,E. Europe+Russia,968383.7893453389,946896.2429087121,905420.3828926771,863681.5362215977,821599.1946087144,779100.3790558642,736118.031430043,683299.6412173945,629217.5321194537,573847.8644503779,517161.03019649687,459123.22164209886,388894.58134408185,317366.0303983008,244468.792358311,170136.8404378561,94306.07751378778,28958.68297623156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_2.75,Latin America,553802.0209931645,413989.0541526968,300300.14389695076,189328.52750512795,80042.02513488327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_2.75,Mideast+Africa,1844464.766337048,1871342.7987672503,1872483.7996662376,1871367.091390172,1868316.9805286115,1863579.5902764134,1857344.848460726,1831508.0902923918,1803350.9200294302,1772991.4852308165,1740517.9469234778,1705996.2813498948,1635317.0560650346,1560671.9236714419,1482068.2147434065,1399509.4591444314,1312993.8228376461,1234400.0585107894,1149924.0760237537,1059639.5502729928,963604.4006700296,861861.5022957078,627520.5991550606,382445.2735029728,126604.43588108852,0.0,0.0
250.0,All_2.75,OECD+EU,4447851.994881822,3814679.3020761022,3295043.748717947,2777066.554796127,2258258.9424551716,1736631.1579255625,1210549.4375724373,835045.0372002553,451667.0980035586,59855.23140409053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_3.0,Asia,9217292.050931081,8702568.29276312,8036399.37590745,7329320.142435597,6583897.563578322,5801902.542208232,4984530.231731238,3977922.0408424083,2941187.3975219643,1873813.8534781062,775168.9633761232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_3.0,E. Europe+Russia,968383.7893453389,945248.1778990586,901952.0724433991,858215.407100534,813952.2155849317,769083.8576295029,723537.3278154782,667105.7181551161,609063.1400446021,549391.3711434033,488061.80465685145,425038.24215307273,349138.615970156,271564.8459841066,192240.31877476873,111089.40326316218,28036.906476325472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_3.0,Latin America,553802.0209931645,398644.77019702125,270160.49001600256,144725.15321073425,21140.93553065849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_3.0,Mideast+Africa,1844464.766337048,1871765.603597092,1873010.8480130949,1871733.810173938,1868297.4111455989,1862975.7539646653,1855979.1940732768,1826572.1039851825,1794325.5266107714,1759412.5698339508,1721958.8349481204,1682055.4188315156,1601299.1130113078,1515848.898533677,1425719.9430649984,1330915.3409896002,1231426.4294662396,1136117.556866897,1034068.3400860404,925331.5292818538,809940.1798341441,687908.9438236221,417723.93421088223,134783.25883246292,0.0,0.0,0.0
250.0,All_3.0,OECD+EU,4447851.994881822,3769969.933134119,3205222.3802668564,2641277.3430605554,2075288.0687629406,1504971.2733545643,928444.0287885815,507162.6566699343,76856.83249808638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_3.25,Asia,9217292.050931081,8655913.81932005,7936987.7196212625,7171360.72520446,6361772.452332827,5510067.518683238,4617442.156814463,3526368.061303485,2398989.2042666012,1234702.0541554173,32732.815311018145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_3.25,E. Europe+Russia,968383.7893453389,943600.1128894055,898475.3335361641,852722.6788633588,806249.3514843271,758969.6149106422,710803.0157805833,650674.2361285707,588563.3943039412,524455.3553924081,458319.92490578524,390115.8388264647,308306.9129982419,224410.0358313673,138337.59315146215,50001.03211801202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_3.25,Latin America,553802.0209931645,383300.4862413471,239947.59274773614,99904.7312935095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_3.25,Mideast+Africa,1844464.766337048,1872188.4084269335,1873539.1771578786,1872102.3134738216,1868277.6987470924,1862366.026619262,1854596.8652596907,1821563.7085532516,1785145.479422804,1745567.4104332319,1702989.846378112,1657526.3603022925,1566360.694753296,1469701.1565510952,1367565.3538298663,1259950.3144158048,1146834.6471872376,1033943.204993652,913332.1892008454,785025.6623333619,649023.6217734244,505303.848886386,196956.63592500583,0.0,0.0,0.0,0.0
250.0,All_3.25,OECD+EU,4447851.994881822,3725260.5641921367,3115182.7338851383,2504827.3578727567,1890980.0210964365,1271051.3124180292,642894.157156093,174470.36081391666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_3.5,Asia,9217292.050931081,8609259.345876982,7837335.065380446,7012634.516187924,6138027.967900832,5215392.276718944,4245882.912314663,3068206.1048270985,1847522.9124291793,583089.722228956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_3.5,E. Europe+Russia,968383.7893453389,941952.0478797528,894990.1661709726,847203.2869491101,798490.3306911548,748756.9376093838,697913.5985474486,634002.2981228947,567713.2348828306,499031.6104550101,427922.805783142,354337.53995564906,266373.0754907593,175865.01800272887,82711.19512634876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_3.5,Latin America,553802.0209931645,367956.2022856734,209661.45209215384,54866.73493883341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_3.5,Mideast+Africa,1844464.766337048,1872611.2132567754,1874068.78710059,1872472.6056211698,1868257.842638002,1861750.365240211,1853197.6995424626,1816482.0209724107,1775808.5125265368,1731451.4504203554,1683602.9545600885,1632396.1314669342,1530479.2142525255,1422192.8970535086,1307551.1283825785,1186538.4708880887,1059114.0696295635,927732.8784060122,787522.6059974333,638469.6051977911,480531.2599640915,313638.3624812155,0.0,0.0,0.0,0.0,0.0
250.0,All_3.5,OECD+EU,4447851.994881822,3680551.195250161,3024924.809572804,2367714.9954136717,1705328.3004486507,1034854.7783055021,353866.2594374474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_3.75,Asia,9217292.050931081,8562604.872433905,7737441.413184992,6853139.6587472735,5912656.258795156,4917856.135234464,3869809.0365200513,2603355.7836607397,1286653.0594932076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_3.75,E. Europe+Russia,968383.7893453389,940303.9828700997,891496.5703478237,841657.1667968269,790674.880931207,738445.1089732654,684867.5684261306,617086.9789287676,546507.5401353857,473111.8094931168,396857.647004814,317684.51254419005,223310.124967326,125892.31400058506,25310.370389869087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_3.75,Latin America,553802.0209931645,352611.91832999716,179302.06804925192,9610.637332085302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_3.75,Mideast+Africa,1844464.766337048,1873034.0180866169,1874599.6778412266,1872844.6909473338,1868237.8421215496,1861128.7266187817,1851781.5332595732,1811326.149624673,1766312.3323837232,1717060.0665065888,1663789.9956373936,1606651.5042647186,1493631.5868624381,1373287.4419579832,1245622.5088979937,1110601.6639772553,968156.9518110412,817337.4833869452,656439.4340732064,485401.0459803856,304126.0357699737,112486.46124127557,0.0,0.0,0.0,0.0,0.0
