Dem_scenarios,Ren_scenarios,Region,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
All_3.0,275.0,Latin America,995978.1151765023,1234973.6276263364,1446184.1840720004,1655150.1864264333,1863368.816473655,2072006.8680111333,2281997.739998714,2488408.467620791,2699730.986802215,2916338.2277496024,3138557.7845355766,3366687.2188203423,3598426.4647944574,3836972.1888721604,4082532.5808085995,4335320.898936781,4595555.898843583,4871961.083062405,5156604.947349733,5449728.882166338,5751582.193937537,6062422.204631679,6472971.845482371,6895884.9750149185,7331553.427680813,7780378.502416672,8242771.640082711
All_3.0,275.0,Mideast+Africa,245722.47244602663,319420.9313128191,402909.804412797,491474.49603291054,584798.4920424684,682668.2379438733,784944.1949573957,950226.8808989701,1122110.5318336654,1300503.838904489,1485385.2550902863,1676783.7140709464,1951120.3978052547,2234094.7712350963,2525954.788010677,2826959.133333629,3137376.772071496,3536744.091722277,3948420.175839372,4372809.650657322,4810325.148793245,5261388.39461424,5908623.843394429,6575531.816149318,7262816.250235772,7971189.751100738,8701375.991172304
All_3.0,275.0,OECD+EU,3484255.9983094623,4351875.038000805,5178035.1281622285,6012334.267085381,6858051.584932766,7717836.546756351,8593897.443688862,9384339.207729159,10193961.408270469,11024137.953145241,11876083.883827673,12750909.5959218,13671184.382269224,14618644.27883459,15594116.442222841,16598449.425212475,17632514.62198449,18665254.708934654,19728723.77276431,20823816.36001082,21951457.046429913,23112600.68486344,24339120.45691022,25602365.10542945,26903404.885169696,28243345.604944825,29623329.102179106
All_3.0,275.0,E. Europe+Russia,277853.67023821763,344817.67288577626,417608.703730469,492481.41375134245,569516.8600413459,648794.0679463323,730391.2415244799,832431.7113267096,937918.3252095478,1046886.6587557591,1159390.3460562949,1275496.6122918974,1400414.0397512512,1529135.9481126505,1661774.909880562,1798447.3349029322,1939273.4773532418,2090334.5419037726,2245964.388285716,2406304.066805774,2571498.3933933564,2741696.1578542423,2945278.964757737,3155003.7294136784,3371070.0623088237,3593681.8821543553,3823047.8337630853
All_3.25,275.0,Asia,4110455.5378154577,5327925.016543493,6679910.694747821,8101641.094051195,9590707.541333644,11145742.91265102,12766136.907509107,14486600.379274175,16267929.652801286,18111231.842914283,20017868.005368546,21989397.215029202,23919291.088618048,25912118.77180386,27969910.01534707,30094764.04107037,32288850.96185238,34487060.67889082,36756581.85162876,39099730.58747718,41518898.12106363,44016553.27497373,46229709.574795835,48513911.98885146,50871367.434204765,53304363.940683626,55815271.61951477
All_3.25,275.0,Latin America,995978.1151765023,1256244.2521601694,1488540.795196629,1718656.9643934988,1948284.778388457,2178749.0069274832,2411115.3564326353,2640217.4153135316,2875090.783860566,3116217.63930627,3364022.108305471,3618890.086412543,3878404.0925237415,4146055.7527951295,4422131.333348014,4706921.508214539,5000722.673124628,5313106.416688288,5635522.427823904,5968295.358350096,6311760.276391118,6666263.022525282,7131825.273461301,7612673.916567182,8109323.7816724805,8622304.773171676,9152162.654342862
All_3.25,275.0,Mideast+Africa,245722.47244602663,324922.4922742957,414710.4409373652,510331.9761286751,611448.4638779362,717836.7834797914,829357.0888486049,1008196.8423163374,1194996.7105312194,1389637.513309602,1592090.7564918671,1802393.73767414,2102928.435495122,2414060.10328458,2736072.1791153634,3069271.0084724985,3413983.314223308,3856988.47087308,4315128.01205596,4788902.3665691465,5278829.053800378,5785443.13119008,6510034.936596606,7259021.826165141,8033294.5972385835,8833763.989428628,9661362.93289373
All_3.25,275.0,OECD+EU,3484255.9983094623,4426829.755964615,5329692.173460349,6243022.684665148,7170581.258096443,8115430.972492166,9080148.387043126,9956844.356483614,10856105.530226992,11779708.135652684,12729225.169004925,13706096.625629652,14734878.696727308,15796234.954766087,16891287.34922987,18021180.074975375,19187083.694607574,20355352.36681851,21561020.5608049,22805297.146301962,24089429.64261268,25414705.558148835,26816485.31030738,28263588.755714547,29757461.797872122,31299599.82592263,32891548.879977364
All_3.25,275.0,E. Europe+Russia,277853.67023821763,350756.6557826666,429839.8494316801,511377.52846800117,595470.4294955295,682217.5413903687,771717.4770929281,883215.4085238985,998840.3829886713,1118637.9691242056,1242677.3773312685,1371045.7032279032,1509374.0545033475,1652314.0076086493,1800006.9203364253,1952600.6584937621,2110249.349818577,2279609.7255836492,2454557.3708886076,2635274.837192812,2821950.7020749412,3014779.752907985,3245065.0890615513,3482948.843346642,3728691.1833380186,3982559.5163699975,4244828.940764128
All_3.5,275.0,Asia,4110455.5378154577,5418137.005475132,6870449.168253741,8402461.295548555,10011765.83278849,11697113.960848795,13458102.983494878,15331749.821286235,17277116.68856694,19295638.200608805,21389068.064365078,23559411.180888552,25692605.28781727,27900787.128210597,30186552.90304144,32552595.871779073,35001708.26865184,37463617.71672065,40011484.63435845,42648320.68208961,45377241.887371,48201472.48663893,50723283.03314727,53331775.248683475,56029895.517862186,58820699.00109698,61707352.34141292
All_3.5,275.0,Latin America,995978.1151765023,1277514.8766940015,1531000.0890148918,1782472.027086577,2033819.8086790014,2286529.989597192,2541805.6383892978,2794247.9136308017,3053448.104530549,3320006.5375969266,3594453.606411914,3877274.0667016576,4165938.912097781,4464251.6499385815,4772589.592353417,5091334.607175845,5420875.346228162,5771677.370141923,6134564.414548978,6509962.358918785,6898311.028432519,7300064.856546692,7825045.7382486835,8368680.193285063,8931636.53985286,9514605.489389665,10118301.124597583
All_3.5,275.0,Mideast+Africa,245722.47244602663,330424.0532357721,426539.6850656291,529280.9972106259,638292.7237413053,753347.5989403673,874310.9362434256,1067015.1279329567,1269128.773663361,1480514.5734637752,1701147.0725113356,1931082.2739015787,2258834.0951046497,2599331.133420871,2952908.591271381,3319937.601883902,3700820.699369788,4189882.7782395794,4697245.213023422,5223530.7194181075,5769389.692325608,6335500.105357563,7142816.766140692,7979907.302616443,8847897.739914974,9747948.090087406,10681254.597530216
All_3.5,275.0,OECD+EU,3484255.9983094623,4501784.473928423,5481716.872201613,6474830.94673844,7485389.386720953,8516894.896157654,9572321.915673777,10537727.464443322,11529568.053967517,12550056.686687957,13601161.895635288,14684693.851794116,15827284.383818025,17008543.098363042,18229938.49062174,19492965.331532337,20799151.595648263,22112210.334770694,23470311.96622285,24875046.741558246,26328056.024855737,27831034.907807007,29423074.184540007,31070414.679965936,32774968.70057576,34538716.98505011,36363710.80709638
All_3.5,275.0,E. Europe+Russia,277853.67023821763,356695.63867955667,442100.6463951968,530365.3717171821,621613.2099499113,715966.3012391502,813547.0703569272,934742.2671482561,1060803.8157563924,1191792.679642008,1327799.2940435433,1468936.5585728616,1621275.1318737944,1779123.5753910593,1942659.2397602308,2112069.0645114775,2287549.104913229,2476361.4416945158,2671915.602106209,2874445.5435720244,3084194.0754041043,3301413.0480700866,3560488.6227360913,3828836.663567991,4106793.034235034,4394704.621689736,4692929.86447059
All_3.75,275.0,Asia,4110455.5378154577,5508348.994406785,7061448.43613333,8704738.250629684,10435886.35142026,12253838.078943862,14158476.794580357,16189236.969661316,18303512.30460516,20503154.132075146,22790403.084888484,25167809.75609181,27513667.851170633,29947941.286932904,32473904.49180444,35094963.590379685,37814659.215277284,40557461.795213774,43402823.912347704,46354599.24642772,49416784.035184294,52593522.780881554,55450669.117095344,58412582.22506969,61483115.584141284,64666268.92209733,67966193.17089795
All_3.75,275.0,Latin America,995978.1151765023,1298785.501227837,1573562.0655267937,1846596.120957793,2119976.908881599,2395357.380372142,2674083.8728611656,2950526.9883118733,3234846.760613268,3527771.667987598,3829949.31399272,4141975.1679589897,4461215.911415386,4791805.5389653975,5134227.120879685,5488969.401060274,5856529.981129739,6248317.6665919,6654524.856970304,7075699.381142058,7512407.808868039,7965236.486107874,8554336.31482828,9165946.898001356,9800925.67833269,10460161.944914341,11144578.120785518
All_3.75,275.0,Mideast+Africa,245722.47244602663,335925.61419724935,438397.5367975898,548321.780927641,665332.2136328351,789203.176567712,919810.9954450462,1126692.057832635,1344524.9310753234,1573164.7836117453,1812600.1269687493,2062917.0618806232,2418937.6798264277,2790050.8975345725,3176661.869077273,3579225.746523553,3998241.2426667246,4535894.317249367,5095379.707028027,5677472.624419567,6282988.400840218,6912781.953119018,7808523.923904478,8740136.425029723,9709036.83456683,10716694.009713849,11764630.724499144
All_3.75,275.0,OECD+EU,3484255.9983094623,4576739.191892241,5634109.224386037,6707761.764793147,7802487.017836103,8922256.493543312,10070475.599684043,11127090.451653952,12214514.40923741,13335435.91241905,14492261.237916427,15687216.388846375,16949104.251754314,18256504.655061055,19611291.270566817,21015371.900700983,22470698.387619693,23938294.81822653,25459635.57081018,27036769.666415703,28671814.42794179,30366959.61611946,32165290.83790744,34030428.2727833,35964857.15811663,37971156.390674785,40052001.898436844
All_3.75,275.0,E. Europe+Russia,277853.67023821763,362634.6215764476,454391.0946210205,549445.1656018707,647946.1187889195,750042.716069106,855884.9141720698,987021.3279512045,1123823.8442481537,1266374.7500928978,1414791.9411925536,1569220.7061575495,1736189.2643440864,1909662.5530014841,2089862.026138763,2277022.306035423,2471390.515473209,2680865.8822567477,2898384.887405209,3124244.263242883,3358753.1151658027,3602233.1558626844,3892324.4850989156,4193601.945447105,4506494.76445165,4831448.039984571,5168923.40383277
All_4.0,275.0,Asia,4110455.5378154577,5598560.983338432,7252908.498386556,9008475.478022994,10863083.908448862,12815954.150993904,14867339.86948344,17059211.551507387,19347367.41030011,21734173.21947565,24222460.3278428,26815435.48996262,29383644.727923658,32055154.107520796,34834041.735164836,37724560.487514876,40731142.2267328,43772914.99458064,46935969.1229343,50225167.953613095,53645566.47251838,57202419.508640565,60423425.89119653,63769997.52065511,67247090.9001292,70859858.42264768,74613656.25286344
All_4.0,275.0,Latin America,995978.1151765023,1320056.1257616712,1616226.724732327,1911029.992459258,2206759.087791397,2505238.7802353036,2807965.4580180305,3109081.9274787107,3419331.0962430667,3739580.7502053254,4070607.920811654,4413132.052166256,4764424.143835568,5128969.084490234,5507372.291855883,5900247.129510595,6308219.1025047675,6743693.169456195,7196226.997702332,7666514.123396787,8155273.159668973,8663249.291403245,9321480.057813114,10006618.243785499,10719751.816972826,11462012.682183944,12234578.430729656
All_4.0,275.0,Mideast+Africa,245722.47244602663,341427.1751587263,450283.9961332454,567454.5489285944,692567.877830893,825406.020672854,965862.5629985858,1187238.0522929744,1421203.6138702102,1667618.3425021176,1926496.626768995,2197967.1624231613,2583341.697206087,2986365.928509435,3407535.1842545173,3847410.122693835,4306608.497639295,4895506.463789332,5510161.852179752,6151536.648987173,6820647.650064728,7518565.639756252,8508784.008346919,9541753.795556808,10619248.493894247,11743114.810009832,12915275.549013915
All_4.0,275.0,OECD+EU,3484255.9983094623,4651693.909856055,5786869.230013594,6941817.850317114,8121885.225187543,9331544.076883553,10574667.427865803,11725036.227664394,12911112.035828402,14136101.802225366,15402896.631035272,16714189.40181613,18101056.55429359,19541078.452627994,21036599.98051066,22590012.563880756,24203767.294308584,25836156.845424138,27532141.029486045,29294316.410761084,31125370.798851237,33028089.226885892,35049839.76133651,37151590.35805891,39336523.4592285,41607948.17509572,43969305.36295797
All_4.0,275.0,E. Europe+Russia,277853.67023821763,368573.60447333823,466711.19410914904,568617.1322250484,674470.0756155594,784449.1659267206,898735.9369780971,1040061.7194574057,1187915.8741382316,1342408.4900298964,1503691.7750003026,1671950.6791923419,1854190.0265671478,2044031.2355137987,2241748.9420659654,2447635.1284490563,2661998.300988777,2893408.7386539695,3134323.790921092,3385115.941037472,3646174.412647274,3917905.4996577585,4241383.987147526,4578225.708861088,4928973.754612455,5294193.244736559,5674472.2053389605
All_4.25,275.0,Asia,4110455.5378154577,5688772.9722700715,7444829.355013449,9313676.496456958,11293373.350827066,13383501.248901965,15584774.328420414,17941824.744057238,20408935.956308812,22989094.776612192,25685837.04366821,28503147.331138946,31303727.42885569,34224036.80958562,37269097.3737303,40444158.86775298,43754705.140613794,47114447.68462917,50616487.32555476,54266887.963596255,58071967.36753673,62038308.67104506,65653652.870605685,69418360.3807586,73338718.46568729,77421274.87444438,81672849.53331755
All_4.25,275.0,Latin America,995978.1151765023,1341326.7502955033,1658994.0666314987,1975774.3880430954,2294169.3614624194,2616181.8268893063,2943465.9037448335,3269940.2835419816,3606945.993049577,3955502.490162762,4316529.795383706,4690886.080211175,5075756.807403611,5476000.0889104,5892362.298324894,6325601.3902111845,6776492.180259285,7258492.587776515,7760524.378797431,8283453.892875889,8828180.741539143,9395639.874168318,10128343.551024972,10892944.306839285,11690808.479649778,12523361.663930528,13392091.119220663
All_4.25,275.0,Mideast+Africa,245722.47244602663,346928.73612020275,462199.0630725977,586679.522862364,720000.6628919692,861958.6476649216,1012470.9738760889,1248663.6325132032,1499183.4765545416,1763905.8886603932,2042884.0733195576,2336302.980535339,2752150.9020998566,3188426.332981496,3645737.16572751,4124773.4690806726,4626297.586287557,5269219.178264054,5942245.206913827,6646563.142264785,7383432.663777232,8154184.734305773,9245300.864616489,10386904.961536042,11581200.988567784,12830493.029849876,14137188.94864461
All_4.25,275.0,OECD+EU,3484255.9983094623,4726648.627819862,5939996.889084307,7177001.914798224,8443595.109236918,9744786.09518663,11084955.809724994,12331668.698714739,13619530.40307009,14952314.073396236,16333447.86245636,17766148.277504273,19283875.291734383,20863246.703432094,22507152.602231752,24218547.41715283,26000466.556016166,27808434.96980526,29691093.92019397,31651688.81269117,33693586.1840386,35820281.93690054,38083739.5252097,40442254.797935516,42899851.58881751,45460722.95843231,48129238.55149564
All_4.25,275.0,E. Europe+Russia,277853.67023821763,374512.5873702283,479060.9448595843,587881.4936897,701186.002251428,819188.0423562671,942105.102971038,1093872.6586023674,1253095.4978330927,1419918.5630200238,1594535.8718232939,1777180.033389925,1975352.6062000613,2182332.3640722777,2398457.2403199486,2624087.403696821,2859604.331649055,3114285.5042767604,3380104.0737395124,3657523.010888193,3947027.4140188377,4249124.998900408,4608516.446660137,4983737.408163352,5375468.49500355,5784420.11546797,6211333.660382791
All_4.5,275.0,Asia,4110455.5378154577,5778984.961201718,7637211.006013982,9620344.824660057,11726769.561240358,13956518.632868782,16310862.88595964,18837229.18517623,21488474.963980187,24268323.918314986,27181140.617638893,30231820.90619167,33275133.523200557,36456239.812754944,39781261.29409998,43256612.16930708,46889008.41304211,50586683.23762549,54450149.97377184,58486889.46179906,62704714.349355854,67111784.90413865,71154014.99212225,75372716.25858319,79775770.12501323,84371401.31470212,89168194.49713653
All_4.5,275.0,Latin America,995978.1151765023,1362597.3748293375,1701864.0912243025,2040830.0541614292,2382210.753207542,2728194.1948448615,3080600.832180631,3433129.875116115,3797736.8753570556,4175606.5918972027,4567817.009392535,4975381.357740924,5395411.325424493,5833162.626802412,6289543.368291782,6765478.47041916,7261916.126047841,7793428.202285697,8348301.880033737,8927607.061594164,9532457.34071946,10164012.78144823,10976880.605491083,11827285.979625646,12716928.647784436,13647586.848320045,14621120.635137174
All_4.5,275.0,Mideast+Africa,245722.47244602663,352430.2970816797,474142.737615645,605996.9243778272,747631.5176506658,898863.5860802747,1059641.6016619157,1310979.4213454637,1578483.3991992949,1862058.5057130274,2161810.7740865685,2477996.288254946,2925472.3403626713,3396385.869592092,3891482.03255509,4411606.79893707,4957695.538058211,5657549.53267607,6392307.325009313,7163425.403411448,7972453.097200678,8821031.773433123,10019857.960136887,11277841.138519999,12597700.739314402,13982289.470723739,15434598.168406852
All_4.5,275.0,OECD+EU,3484255.9983094623,4801603.345783676,6093492.201598156,7413316.669724368,8767627.797161778,10162011.134563988,11601399.577511337,12947092.774958408,14339941.029462177,15784336.216262009,17284301.16431578,18843638.798147168,20498310.517031807,22224015.516485136,24024271.628501367,25902685.14059859,27862971.334628906,29857858.051694535,31939879.716301274,34113045.62201859,36381524.388591774,38749654.98014723,41274336.68425905,43911186.882296786,46665237.27637673,49541742.97701283,52546192.87414644
All_4.5,275.0,E. Europe+Russia,277853.67023821763,380451.5702671189,491440.3468723246,607238.472098811,728094.8227367048,854261.748427494,985997.4122757128,1148463.4513730758,1319378.4962777046,1498929.9909300897,1687361.9371723922,1884963.3643372492,2099753.8352611456,2324671.1794522135,2560127.8513159705,2806564.2678152146,3064447.837867049,3343801.786044798,3636111.1461236,3941946.0387208094,4261905.317564346,4596617.30091777,4994610.870828034,5411217.198337955,5847281.598904544,6303688.898515908,6781365.056813465
All_4.75,275.0,Asia,4110455.5378154577,5869196.950133362,7830053.451388184,9928483.981360784,12163287.458106946,14535045.751845593,17045688.85388268,19745578.983921103,22586244.55498761,25572271.63050213,28708988.716918644,32002348.80229207,35299107.144000955,38753453.59293733,42372781.91749784,46164857.13532645,50137828.41050384,54194402.87908098,58442939.90226586,62892581.52422452,67552898.19351186,72433910.16877632,76937767.58507803,81648849.77615325,86576935.59935367,91732252.06977396,97125497.41288307
All_4.75,275.0,Latin America,995978.1151765023,1383867.999363171,1744836.7985107454,2106197.7372663873,2470886.2935984917,2841283.595509276,3219385.9782589693,3598678.788943675,3991749.715421455,4399963.769625032,4824573.362403314,5266764.781681956,5723589.428403794,6200727.1819282295,6699270.984271138,7220337.68656161,7765075.803095558,8349236.612724171,8960476.790161306,9600104.57222702,10269484.949471451,10970043.336163962,11869136.111685693,12812120.143011155,13801091.620118361,14838249.186410898,15925898.493627908
All_4.75,275.0,Mideast+Africa,245722.47244602663,357931.8580431564,486115.0197623892,625406.9751238634,775461.3932196989,936123.3766116686,1107379.8587386152,1374196.1440296536,1659122.4896166292,1962107.7277629573,2283325.8542906437,2623120.2478206786,3103415.3932777513,3610402.028760377,4144989.729769418,4708209.621526334,5301201.63789909,6061032.253131669,6861050.575843886,7703030.889871796,8588864.777011432,9520560.717993572,10834321.900989788,12216924.142142488,13671699.112379732,15202152.414854728,16811970.152907267
All_4.75,275.0,OECD+EU,3484255.9983094623,4876558.063747487,6247355.167555164,7650764.826583447,9093994.442855574,10583247.918559967,12124057.98825336,13571414.377719363,15072517.502449233,16632435.539761424,18255849.306932777,19947217.317604672,21745128.647108458,23624415.41942836,25589314.90169208,27644184.298500333,29793525.669735435,31987248.121387206,34282007.88509398,36682708.25419273,39194459.91659408,41822595.41915374,44629320.26243861,47567582.5313906,50643613.16818758,53863934.74481003,57235375.78434042
All_4.75,275.0,E. Europe+Russia,277853.67023821763,386390.55316400935,503849.400147372,626688.2895553673,755197.4633301523,889672.6987633419,1030417.901118691,1203843.4934517439,1386780.8407749566,1579468.1582539128,1782208.3148417987,1995356.325119934,2227472.2220192295,2471155.476660563,2726905.4724721042,2995256.261809949,3276775.6254188884,3582273.6250459985,3902744.5340962773,4238884.3873509765,4591426.003853069,4961140.061026575,5400597.709071175,5861798.301357088,6345782.956734075,6853644.3628717335,7386528.997203179
All_5.0,275.0,Asia,4110455.5378154577,5959408.939065015,8023356.691136019,10238097.485287528,12602941.995577704,15119122.243986497,17789336.144051686,20667029.73114917,23702507.98117477,26901354.840913624,30270009.439389605,33815640.85397456,37376919.50201596,41117409.55517146,45045967.61870014,49171916.037883945,53505060.789673604,57942550.68015219,62601058.53506759,67491662.31937812,72625987.00865193,78016233.17154461,83018782.38121428,88263319.13911691,93761867.52570388,99527031.11145224,105572024.25718822
All_5.0,275.0,Latin America,995978.1151765023,1405138.623897006,1787912.1884908192,2171878.1838100753,2560199.020465834,2955457.7772748773,3359837.190249446,3766615.381828907,4189031.0387051883,4628645.759912208,5086904.406873532,5565186.087433774,6060497.237375461,6578970.786895036,7121910.107623994,7690651.732074639,8286574.54964704,8926679.506973403,9597999.912069015,10302121.495361105,11040702.922757706,11815480.578391302,12807250.052055784,13850045.066545203,14946430.192261275,16099102.061640225,17310895.561640494
All_5.0,275.0,Mideast+Africa,245722.47244602663,363433.4190046336,498115.90951282816,644909.8967493447,803491.2429898939,973740.5721373872,1155691.1964732078,1438324.6289317764,1741120.0855522784,2064085.5448168735,2407479.268743759,2771749.4351770757,3286091.8227381613,3830636.1140008653,4406486.067178275,5014890.168939609,5657227.783616681,6480220.278184459,7349202.990621798,8266322.4668988725,9233871.50507498,10254289.505677016,11690646.094607279,13206631.537523994,14806299.531763533,16493927.296186287,18274024.51540418
All_5.0,275.0,OECD+EU,3484255.9983094623,4951512.7817113055,6401585.7869553035,7889349.096863282,9422706.226927603,11008525.308481159,12652990.725797893,14204740.44678396,15817435.49833778,17496883.217447624,19248491.693448994,21077450.940100696,23025112.77943422,25065501.89062822,27203676.470681217,29444854.671097115,31794444.487027913,34199523.32582119,36721116.11604966,39365166.740669385,42137886.20229896,45045771.35843161,48156736.84048381,51421088.345455624,54846475.17293331,58440923.31946988,62212854.931254916
All_5.0,275.0,E. Europe+Russia,277853.67023821763,392329.53606090037,516288.10468472395,646231.168162349,782494.8525091122,925423.3195676309,1075371.6420016245,1260022.2708626292,1455318.6948181747,1661558.8164811977,1879113.9961481064,2108415.644202014,2358587.9834226533,2621895.6605941025,2898938.659524487,3190359.475952127,3496842.296333442,3830027.8265363215,4180418.3607968003,4548856.9040814815,4936232.9999787705,5343484.272709932,5827450.678784983,6336669.476915558,6872413.037227107,7436020.160188849,8028899.09695043
All_5.25,275.0,Asia,4110455.5378154577,6049620.927996662,8217120.725257527,10549188.8551688,13045748.163536372,15708787.937101517,18541889.27128449,21601738.5101792,24837531.654617634,28255996.49052701,31864841.464273136,35672624.43404698,39509869.40830903,43549880.923342995,47803188.17584717,52280898.9558119,56994723.96736311,61836238.695439726,66930933.32149014,72292129.65766081,77933840.94154857,83870809.54345527,89411574.60414599,95233492.06584069,101351228.58987711,107780193.27318801,114536579.4992541
All_5.25,275.0,Latin America,995978.1151765023,1426409.2484308404,1831090.2611645323,2237872.140244623,2650151.9788990165,3070724.5256075803,3501970.4303007196,3936968.28258071,4389627.929190095,4861725.333962038,5354917.473464986,5870797.896745304,6406345.348637068,6968177.165513953,7557835.40777766,8176907.0336645115,8827034.716373237,9526544.452589633,10261856.702862313,11034878.639783984,11847610.213718468,12702150.32140383,13793461.680093955,14943786.04635789,16156238.170098685,17434101.19191934,18780834.97640352
All_5.25,275.0,Mideast+Africa,245722.47244602663,368934.9799661106,510145.406866964,664505.910903151,831722.0226301991,1011717.7377504229,1204581.1054039663,1503375.8082858832,1824495.7568938201,2168024.408264797,2534321.8138286457,2923959.8638194143,3473615.8171915226,4057253.32481246,4676202.861188539,5331965.628405253,6026198.85276271,6915685.333440183,7857519.135333138,8854279.699634964,9908726.928082665,11023802.703252992,12590874.564491028,14249562.01525707,16004764.922185149,17861666.84532312,19825747.175037213
All_5.25,275.0,OECD+EU,3484255.9983094623,5026467.499675119,6556184.059798603,8129072.192051787,9753774.35670319,11437872.303726314,13188257.90285502,14847178.947728315,16574872.80235758,18377954.33393757,20262634.455607183,22234917.701549005,24339063.013953485,26548355.90155494,28868787.46640554,31306558.61858583,33868115.6602581,36497700.96106828,39260974.68267616,42165085.88194645,45217524.14203779,48426143.595446415,51865006.26970729,55481822.53655544,59285910.03242449,63287068.24764559,67495604.58697057
All_5.25,275.0,E. Europe+Russia,277853.67023821763,398268.518957791,528756.4604843829,665867.3300227432,809987.9209695181,961516.0486527927,1120863.7438750493,1317009.3606220032,1525008.4159369068,1745228.0885085135,1978118.6292805995,2224199.1435642852,2493183.078076025,2777004.8027731776,3076379.9198301267,3392075.697568201,3724910.475672044,4087402.299550513,4469561.843042749,4872402.631718645,5296996.479028084,5744475.649695488,6276188.666868083,6837077.601880567,7428686.34212208,8052643.398465202,8710665.9759509
All_5.5,275.0,Asia,4110455.5378154577,6139832.916928302,8411345.55375269,10861761.609733073,13491720.98759933,16304082.84910891,19303433.356235847,22549863.907502368,25991585.177901186,29636625.60565661,33494134.204557464,37574244.748695,41699283.80563807,46052683.6470501,50646876.251730464,55495006.10755204,60610962.68276745,65880752.25005242,71439225.40637685,77302291.89918688,83486727.41806145,90010222.80405408,96131331.18047541,102577583.2935616,109366740.84597231,116517508.45904422,124049588.93440695
All_5.5,275.0,Latin America,995978.1151765023,1447679.8729646725,1874371.0165318819,2304180.353022156,2740748.22124632,3187091.6631353027,3645801.7749846866,4109766.3939647353,4593588.034728356,5099276.31002057,5628721.696659392,6183755.7662814865,6761348.919912304,7368636.877902605,8007431.496421907,8679604.116173144,9387098.2180729,10149645.711333573,10953068.449866321,11799644.21748487,12691767.690623725,13631958.326666271,14830113.872447375,16096201.290525552,17433978.2317298,18847415.015822127,20340705.72784096
All_5.5,275.0,Mideast+Africa,245722.47244602663,374436.540927587,522203.51182479603,684195.23923416,860154.6900876702,1050057.4507876076,1254055.1154275956,1569360.7189395055,1909269.3078947205,2273957.236412108,2663905.1396218976,3079829.008982381,3666104.0383586013,4290422.841165085,4954378.0797086265,5659762.380208902,6408553.0792796165,7368018.522855176,8386781.011221165,9467920.189092048,10614736.475330267,11830754.262049025,13537145.922881288,15348441.003363097,17270525.497311622,19309641.730437465,21472404.694928598
All_5.5,275.0,OECD+EU,3484255.9983094623,5101422.217638927,6711149.986085053,8369936.823636847,10087210.06622348,11871318.042115659,13729920.063047418,15498838.879280107,17345009.3288663,19275927.93180601,21298690.550678954,23420206.75349319,25687796.780434668,28074084.469614975,30586116.996424306,33231212.47806547,36017002.12803975,38884900.592926346,41905490.941797495,45087311.609654635,48439330.937086366,51970977.7250789,55762938.03643038,59760396.77918617,63974624.17126937,68417501.2676245,73101554.4597043
All_5.5,275.0,E. Europe+Russia,277853.67023821763,404207.50185468106,541254.4675463482,685596.9972395346,837677.6016258814,997953.3354675561,1166899.3523125567,1374814.4313911758,1595866.5575558974,1830502.473092495,2079262.5287637215,2342765.757104155,2631341.2397724236,2936598.699168954,3259385.807695318,3600612.562399326,3961251.0443403623,4354746.40637935,4770619.803539343,5210081.543746132,5674414.295976077,6164976.0618282035,6747877.709983485,7364330.362962808,8016195.02110334,8705439.439323643,9434143.558204222
All_5.75,275.0,Asia,4110455.5378154577,6230044.905859962,8606031.176621506,11175819.267708793,13940875.52911579,16905047.18848796,20074054.128285907,23511566.02354493,27164941.374614116,31043677.37074355,35158547.961251855,39521465.13683346,43946518.30877695,48627677.325908855,53579528.90716521,58817530.240216,64358051.65424057,70081555.37990694,76132837.54146858,82530779.23131526,89295336.93823999,96447606.13954292,103193940.11616562,110314693.72682442,117831237.31810148,125766128.98404782,134143186.764418
All_5.75,275.0,Latin America,995978.1151765023,1468950.49749851,1917754.4545928654,2370803.5685947896,2831990.8071149,3304567.049736473,3791347.4158420204,4285038.894664908,4800959.572431933,5341373.565900843,5908428.040680947,6504218.236888836,7125727.757961637,7780647.468378153,8471093.166777957,9199257.976235164,9967427.100014195,10796825.077307655,11672693.483597355,12597735.565089408,13574800.538066523,14606893.602109307,15919657.660790576,17310288.062139332,18783290.15321684,20343435.585296147,21995776.9373392
All_5.75,275.0,Mideast+Africa,245722.47244602663,379938.10188906477,534290.2243863237,703978.1033912475,888790.205587484,1088762.300858773,1304118.795986886,1636290.5031026849,1995460.779414388,2381917.4200645676,2796281.7621623385,3239435.8321768516,3863675.668737114,4530317.909611092,5241255.990189607,5998616.241346302,6804742.440140835,7837830.937172459,8937798.983556442,10108300.95341439,11353259.366951613,12676870.380421165,14531697.507517016,16506126.524980305,18607186.908386257,20842351.717120394,23219559.355380166
All_5.75,275.0,OECD+EU,3484255.9983094623,5176376.9356027525,6866483.565814646,8611945.703106327,10423024.616245614,12308891.800220579,14278038.18296484,16159830.2807159,18128027.14169953,20191087.058928754,22357079.85955392,24633918.549693797,27072149.17132172,29643821.221615005,32357173.058858894,35220787.994141154,38243644.066823415,41364347.267956026,44658713.97427791,48136877.56428687,51809509.25804626,55687856.71408875,59859748.30234732,64267939.01765875,68925973.88156332,73848165.85066979,79049641.0096328
